3.552060310501798934e-01 1.974722838788933732e-01 9.804683823259240372e-01 8.416727981644039902e-01 6.950438913493529602e-01 7.806451525263431446e-01
9.055199204246235922e-01 6.847520045972380620e-01 2.936823702187957297e-01 8.975735684663562752e-01 1.999717313435830576e-02 6.292690534025653371e-01
5.893380188509174111e-01 5.039040040594240377e-01 7.759666049733850990e-01 8.821673757859997966e-01 6.054284636696987132e-01 4.195824762000472385e-01
7.376222456404840644e-01 2.268301062128654233e-01 4.563761969728838963e-01 4.957180377819678935e-02 4.038832983688122602e-01 5.181345951477740464e-01
1.128308843557853935e-01 6.735273383833353389e-01 3.361560048613005391e-01 4.181414967455979181e-01 7.798511298136667769e-02 4.729560308582742567e-01
9.243869269820417234e-01 3.573597351172285719e-01 8.946070706860410615e-01 4.494756479664274718e-01 6.371762916468387550e-01 9.033328472086120664e-01
9.274808665539662211e-01 4.540557771648680574e-01 1.432994012257551852e-01 9.716362268197428209e-01 7.884764973611007033e-01 1.044411846656382314e-01
5.014176667645737773e-01 4.263455376083629678e-01 9.089995191680513287e-01 5.392841607364411427e-01 3.038229481715925551e-01 1.171182354206515841e-01
6.516057965715591482e-01 4.533118563950941371e-01 1.517510726660506286e-02 9.227886462635522813e-01 5.074725632228000993e-01 4.804329985106308709e-01
3.402514178697302882e-01 2.197309433658316824e-01 7.419174984558631891e-01 9.486269184325650805e-01 5.190802235112226271e-01 8.696354228346334647e-01
3.783816354661632131e-01 5.379489512990831557e-01 3.450127580152782536e-01 6.539656434001412944e-01 2.198863700348721029e-01 8.970325223403950998e-01
6.215501800894989159e-01 7.060719318887829221e-01 8.986987352863397005e-01 1.106965240469358347e-01 3.577500800775182954e-01 3.343800901536714276e-01
5.827837954466664749e-01 9.601277292794121454e-01 7.008188535438493183e-01 9.530649735619414198e-01 2.335917378219677376e-01 7.975561109159142736e-01
2.827410538752911928e-01 3.289148600736873651e-01 2.020433205551955269e-01 9.493342994190394624e-01 4.268182173326570128e-01 8.716892638076774169e-01
6.876716282551755821e-01 1.618791846537051826e-01 6.028273702609047158e-01 4.767993340218725229e-01 4.996855851437617124e-01 8.418305806958594761e-01
4.779828734538451585e-01 4.777602483602247374e-01 5.489700429590205211e-01 8.092494707333592885e-01 1.396550146670676451e-01 9.315366355889942440e-01
6.942508898547692375e-01 1.569762819458343506e-01 1.019871776889032106e-01 8.394191735480813765e-01 7.477823038757436258e-01 9.101529030574007084e-01
