5.120773637671669487e-01 2.634486864265932482e-01 8.125048166426110940e-01 5.187127540403917436e-01 4.658694952700117020e-01 5.563276913123446077e-01
1.595007621124675326e-02 7.690478684392557662e-01 3.171384103467469462e-01 1.598679656317282261e-01 2.817951537755139513e-01 7.780884890019652556e-01
5.092928563954336463e-01 6.899137773501425874e-01 9.195640931795547868e-01 5.049908025657372512e-01 3.512920387224137686e-01 6.765456078881878499e-01
1.239910958854355538e-01 8.885595402607885385e-01 3.851360783343214522e-01 7.452995191245249673e-01 1.231194735390063466e-01 2.329440207430678589e-01
6.461415543985563614e-01 6.891772512499862169e-02 7.212555334438857102e-01 5.670792541689694266e-01 3.293809589849251429e-01 3.754060200028017658e-01
6.642147343308013596e-01 1.748795418468150342e-01 3.314880320215473075e-01 1.930792018748991312e-01 4.935362125487580687e-01 4.270534823237089883e-01
8.892413061645221273e-02 5.548972082464296296e-01 5.243680432833994765e-01 7.953558333513254253e-01 9.277540280407059470e-01 7.178070637534050835e-01
7.183462297863887347e-01 3.369536889337316765e-01 4.724658610316610496e-01 8.621619008201426571e-01 6.887879586806022747e-01 7.208093305340439461e-01
6.002341092056291405e-01 1.526082720515002655e-01 6.528154344702886691e-01 7.939185196117198862e-01 7.487344534430289134e-01 6.608238871799014813e-01
1.298372192303119399e-01 7.566306886839221368e-01 2.642148681751758654e-01 1.114702715479993500e-01 3.116283828272142231e-01 6.295355840558209959e-01
2.660566736701068247e-01 6.236510676180773149e-01 4.365346694641942804e-01 1.001984486681830461e-01 5.063102210629508715e-01 3.754919954305122043e-01
9.555330219811961623e-01 4.574061199175775694e-01 9.435088854505382372e-01 2.687946192986886973e-01 9.967522246137959785e-01 5.612992788671903321e-01
5.526230901065674050e-01 1.071351994609984537e+00 1.780740160206603362e-01 8.792285474391237088e-01 5.866017177756047696e-01 6.677335177937426813e-01
9.527145364011997408e-01 5.885514852154002385e-01 4.024725747157505973e-01 8.545068400978228507e-01 2.046006007705699625e-01 7.034851048165272625e-01
3.784591501940846037e-01 4.467891470020661782e-01 2.715166158730745183e-01 1.120100030330933583e-01 8.844657358344035769e-01 5.249000918960736728e-01
7.455099077295718191e-01 3.252297827052357260e-01 5.318776577350281531e-01 6.769228847471019384e-01 9.119930477095288257e-01 8.257931485543834604e-01
1.296258614625704075e-01 5.636067437124067103e-01 1.595352962905390304e-01 2.021183130772725989e-01 8.829986808492812367e-01 8.558836043312639807e-02
